UPC,CALENDAR_DATE,UNITS_SUM,D_MEAN,PR_MEAN,DISCOUNT_MEAN
08-01-43571-00015,2011-04-25T00:00:00.000Z,129,0.3333333333333333,0.0,0.0
00-06-41780-00011,2011-05-02T00:00:00.000Z,237,0.7692307692307693,0.0,0.054615384615384614
00-01-77975-08003,2011-05-02T00:00:00.000Z,227,0.4,1.0,0.16
00-02-28400-08292,2011-05-02T00:00:00.000Z,472,0.3076923076923077,1.0,0.28
00-01-20685-00029,2011-05-02T00:00:00.000Z,262,0.3333333333333333,1.0,0.14
00-02-28400-06404,2011-05-02T00:00:00.000Z,1680,1.3076923076923077,1.0,0.35
08-01-43571-00015,2011-05-02T00:00:00.000Z,149,0.16666666666666666,0.0,0.0
00-01-20685-00027,2011-05-02T00:00:00.000Z,228,0.3333333333333333,0.9166666666666666,0.12833333333333333
00-02-77817-11150,2011-05-02T00:00:00.000Z,193,0.0,0.0,0.0
00-02-28400-01109,2011-05-02T00:00:00.000Z,704,0.15384615384615385,0.0,0.0
00-02-28400-06405,2011-05-02T00:00:00.000Z,1308,0.6153846153846154,1.0,0.3523076923076923
00-02-28400-06408,2011-05-02T00:00:00.000Z,3870,1.0,1.0,0.23615384615384613
00-01-72600-00562,2011-05-02T00:00:00.000Z,429,0.5,0.25,0.09083333333333332
08-01-29515-30220,2011-05-02T00:00:00.000Z,184,0.0,0.0,0.0
00-02-28400-06406,2011-05-02T00:00:00.000Z,948,0.0,1.0,0.34923076923076923
00-03-28400-08290,2011-05-02T00:00:00.000Z,434,0.16666666666666666,0.9166666666666666,0.24833333333333338
00-03-41780-00118,2011-05-02T00:00:00.000Z,164,0.6666666666666666,0.08333333333333333,0.021666666666666667
00-01-28400-08295,2011-05-02T00:00:00.000Z,126,0.0,0.0,0.0
00-01-20685-00027,2011-05-09T00:00:00.000Z,197,0.09090909090909091,0.9090909090909091,0.1272727272727273
00-03-41780-00118,2011-05-09T00:00:00.000Z,179,0.3333333333333333,0.25,0.03166666666666667
08-01-43571-00015,2011-05-09T00:00:00.000Z,146,0.25,0.0,0.0
00-03-28400-08290,2011-05-09T00:00:00.000Z,196,0.5,0.0,0.0
00-02-28400-01109,2011-05-09T00:00:00.000Z,568,0.15384615384615385,0.0,0.0
08-01-29515-30220,2011-05-09T00:00:00.000Z,170,0.0,0.0,0.009
00-01-28400-08295,2011-05-09T00:00:00.000Z,98,0.0,0.0,0.0
00-06-41780-00011,2011-05-09T00:00:00.000Z,202,0.7692307692307693,0.23076923076923078,0.047692307692307694
00-01-72600-00562,2011-05-09T00:00:00.000Z,935,0.6666666666666666,1.0,0.4275
00-01-20685-00029,2011-05-09T00:00:00.000Z,241,0.3333333333333333,1.0,0.14
00-02-28400-06404,2011-05-09T00:00:00.000Z,1004,1.2307692307692308,1.0,0.23461538461538461
00-02-28400-06406,2011-05-09T00:00:00.000Z,628,0.3076923076923077,1.0,0.23461538461538461
00-02-28400-08292,2011-05-09T00:00:00.000Z,260,0.5833333333333334,0.0,0.0
00-02-28400-06408,2011-05-09T00:00:00.000Z,2086,1.2307692307692308,1.0,0.23615384615384613
00-01-77975-08003,2011-05-09T00:00:00.000Z,132,0.2,0.0,0.004
00-02-77817-11150,2011-05-09T00:00:00.000Z,202,0.0,0.0,0.0
00-02-28400-06405,2011-05-09T00:00:00.000Z,762,0.46153846153846156,1.0,0.24000000000000002
00-02-28400-06408,2011-05-16T00:00:00.000Z,1962,1.2307692307692308,1.0,0.2423076923076923
08-01-29515-30220,2011-05-16T00:00:00.000Z,228,0.0,1.0,0.16
00-02-28400-06406,2011-05-16T00:00:00.000Z,578,0.23076923076923078,1.0,0.23923076923076922
00-02-28400-06404,2011-05-16T00:00:00.000Z,1006,1.0769230769230769,1.0,0.2423076923076923
00-03-41780-00118,2011-05-16T00:00:00.000Z,413,0.7692307692307693,1.0,0.35384615384615387
00-02-28400-01109,2011-05-16T00:00:00.000Z,610,0.15384615384615385,0.0,0.0
00-01-20685-00027,2011-05-16T00:00:00.000Z,112,0.16666666666666666,0.0,0.0
00-03-28400-08290,2011-05-16T00:00:00.000Z,190,0.18181818181818182,0.0,0.0
00-01-20685-00029,2011-05-16T00:00:00.000Z,157,0.16666666666666666,0.16666666666666666,0.020833333333333332
00-01-28400-08295,2011-05-16T00:00:00.000Z,114,0.0,0.0,0.0
00-02-77817-11150,2011-05-16T00:00:00.000Z,210,0.0,0.0,0.0
00-02-28400-08292,2011-05-16T00:00:00.000Z,206,0.5454545454545454,0.0,0.004545454545454546
00-02-28400-06405,2011-05-16T00:00:00.000Z,632,0.9230769230769231,1.0,0.24461538461538462
00-01-72600-00562,2011-05-16T00:00:00.000Z,1260,0.8333333333333334,1.0,0.4575
00-01-77975-08003,2011-05-16T00:00:00.000Z,623,0.6,1.0,0.47800000000000004
08-01-43571-00015,2011-05-16T00:00:00.000Z,166,0.3333333333333333,0.0,0.0
00-06-41780-00011,2011-05-16T00:00:00.000Z,640,0.9230769230769231,1.0,0.3453846153846154
00-02-28400-06405,2011-05-23T00:00:00.000Z,1668,0.8461538461538461,1.0,0.48307692307692307
08-01-43571-00015,2011-05-23T00:00:00.000Z,247,0.25,0.0,0.0
00-02-28400-06408,2011-05-23T00:00:00.000Z,6976,1.6923076923076923,1.0,0.4815384615384615
00-02-77817-11150,2011-05-23T00:00:00.000Z,166,0.0,0.0,0.0
00-02-28400-06404,2011-05-23T00:00:00.000Z,2220,1.0,1.0,0.4807692307692308
00-01-20685-00029,2011-05-23T00:00:00.000Z,396,0.5,1.0,0.28
00-02-28400-08292,2011-05-23T00:00:00.000Z,188,0.6666666666666666,0.0,0.0
00-03-41780-00118,2011-05-23T00:00:00.000Z,143,0.75,0.0,0.010833333333333334
00-01-28400-08295,2011-05-23T00:00:00.000Z,120,0.0,0.0,0.0
00-06-41780-00011,2011-05-23T00:00:00.000Z,151,0.8461538461538461,0.0,0.0
00-01-72600-00562,2011-05-23T00:00:00.000Z,851,0.8333333333333334,1.0,0.425
00-01-77975-08003,2011-05-23T00:00:00.000Z,597,0.6,1.0,0.47800000000000004
00-02-28400-01109,2011-05-23T00:00:00.000Z,586,0.15384615384615385,0.0,0.0
00-02-28400-06406,2011-05-23T00:00:00.000Z,1240,0.23076923076923078,1.0,0.47923076923076924
00-01-20685-00027,2011-05-23T00:00:00.000Z,338,0.5,1.0,0.28
08-01-29515-30220,2011-05-23T00:00:00.000Z,302,0.0,1.0,0.16
00-03-28400-08290,2011-05-23T00:00:00.000Z,144,0.5,0.08333333333333333,0.017499999999999998
00-02-28400-06405,2011-05-30T00:00:00.000Z,1090,0.7692307692307693,0.9230769230769231,0.36230769230769233
00-02-28400-06408,2011-05-30T00:00:00.000Z,4668,1.4615384615384615,1.0,0.36
00-02-28400-08292,2011-05-30T00:00:00.000Z,144,0.5,0.0,0.0
00-02-77817-11150,2011-05-30T00:00:00.000Z,142,0.0,0.0,0.0
00-03-41780-00118,2011-05-30T00:00:00.000Z,162,0.46153846153846156,0.3076923076923077,0.08538461538461539
08-01-29515-30220,2011-05-30T00:00:00.000Z,258,0.18181818181818182,1.0,0.16
08-01-43571-00015,2011-05-30T00:00:00.000Z,183,0.3333333333333333,0.0,0.0
00-02-28400-06404,2011-05-30T00:00:00.000Z,1334,1.0,0.9230769230769231,0.35923076923076924
00-02-28400-01109,2011-05-30T00:00:00.000Z,500,0.15384615384615385,0.0,0.0
00-01-28400-08295,2011-05-30T00:00:00.000Z,92,0.0,0.0,0.0
00-01-72600-00562,2011-05-30T00:00:00.000Z,483,0.5833333333333334,0.16666666666666666,0.06333333333333334
00-06-41780-00011,2011-05-30T00:00:00.000Z,227,0.7692307692307693,0.15384615384615385,0.05
00-03-28400-08290,2011-05-30T00:00:00.000Z,114,0.09090909090909091,0.0,0.0
00-01-77975-08003,2011-05-30T00:00:00.000Z,181,0.8,0.4,0.086
00-01-20685-00027,2011-05-30T00:00:00.000Z,139,0.16666666666666666,0.0,0.0
00-02-28400-06406,2011-05-30T00:00:00.000Z,956,0.6923076923076923,1.0,0.3584615384615385
00-01-20685-00029,2011-05-30T00:00:00.000Z,227,0.09090909090909091,0.0,0.0
00-01-72600-00562,2011-06-06T00:00:00.000Z,1675,1.0,1.0,0.4583333333333333
00-02-28400-08292,2011-06-06T00:00:00.000Z,160,0.5454545454545454,0.09090909090909091,0.005454545454545454
08-01-43571-00015,2011-06-06T00:00:00.000Z,223,0.16666666666666666,0.0,0.0
00-06-41780-00011,2011-06-06T00:00:00.000Z,873,0.9230769230769231,1.0,0.3538461538461538
00-02-28400-06405,2011-06-06T00:00:00.000Z,712,0.6923076923076923,0.9230769230769231,0.24000000000000002
00-01-77975-08003,2011-06-06T00:00:00.000Z,238,0.6,0.4,0.08499999999999999
00-02-28400-06406,2011-06-06T00:00:00.000Z,586,0.5384615384615384,0.9230769230769231,0.23461538461538461
00-03-28400-08290,2011-06-06T00:00:00.000Z,104,0.4444444444444444,0.0,0.0044444444444444444
00-01-28400-08295,2011-06-06T00:00:00.000Z,132,0.0,0.0,0.0
00-03-41780-00118,2011-06-06T00:00:00.000Z,411,0.5384615384615384,1.0,0.3707692307692308
00-02-28400-01109,2011-06-06T00:00:00.000Z,568,0.15384615384615385,0.0,0.0
00-01-20685-00027,2011-06-06T00:00:00.000Z,153,0.16666666666666666,0.0,0.0
00-02-28400-06408,2011-06-06T00:00:00.000Z,2558,1.2307692307692308,1.0,0.23615384615384613
00-02-77817-11150,2011-06-06T00:00:00.000Z,178,0.0,0.0,0.0
08-01-29515-30220,2011-06-06T00:00:00.000Z,302,0.18181818181818182,1.0,0.16
00-02-28400-06404,2011-06-06T00:00:00.000Z,1108,1.0769230769230769,0.9230769230769231,0.23769230769230767
00-01-20685-00029,2011-06-06T00:00:00.000Z,188,0.16666666666666666,0.0,0.0
00-02-28400-01109,2011-06-13T00:00:00.000Z,482,0.15384615384615385,0.0,0.0
00-06-41780-00011,2011-06-13T00:00:00.000Z,242,0.6923076923076923,0.07692307692307693,0.016923076923076923
00-02-77817-11150,2011-06-13T00:00:00.000Z,150,0.0,0.0,0.0
08-01-29515-30220,2011-06-13T00:00:00.000Z,274,0.18181818181818182,1.0,0.16
00-02-28400-06408,2011-06-13T00:00:00.000Z,3400,0.7692307692307693,1.0,0.23615384615384613
00-01-28400-08295,2011-06-13T00:00:00.000Z,160,0.0,0.0,0.0
08-01-43571-00015,2011-06-13T00:00:00.000Z,183,0.3333333333333333,0.0,0.0
00-03-28400-08290,2011-06-13T00:00:00.000Z,224,0.1,1.0,0.29
00-02-28400-06405,2011-06-13T00:00:00.000Z,924,0.46153846153846156,0.9230769230769231,0.24000000000000002
00-01-20685-00027,2011-06-13T00:00:00.000Z,162,0.16666666666666666,0.0,0.0
00-01-72600-00562,2011-06-13T00:00:00.000Z,754,0.4166666666666667,0.6666666666666666,0.17
00-02-28400-08292,2011-06-13T00:00:00.000Z,302,0.36363636363636365,1.0,0.29
00-02-28400-06406,2011-06-13T00:00:00.000Z,806,0.46153846153846156,0.9230769230769231,0.23461538461538461
00-02-28400-06404,2011-06-13T00:00:00.000Z,1274,0.6153846153846154,0.9230769230769231,0.23692307692307693
00-03-41780-00118,2011-06-13T00:00:00.000Z,141,0.38461538461538464,0.15384615384615385,0.02076923076923077
00-01-77975-08003,2011-06-13T00:00:00.000Z,203,0.3,0.3,0.063
00-01-20685-00029,2011-06-13T00:00:00.000Z,190,0.16666666666666666,0.0,0.0
00-02-77817-11150,2011-06-20T00:00:00.000Z,127,0.0,0.0,0.0
00-03-28400-08290,2011-06-20T00:00:00.000Z,112,0.0,0.1111111111111111,0.012222222222222223
00-02-28400-06406,2011-06-20T00:00:00.000Z,774,0.3076923076923077,0.9230769230769231,0.23461538461538461
00-01-72600-00562,2011-06-20T00:00:00.000Z,585,0.5,0.8333333333333334,0.215
00-02-28400-01109,2011-06-20T00:00:00.000Z,360,0.0,0.0,0.0
00-02-28400-06408,2011-06-20T00:00:00.000Z,3060,0.7692307692307693,1.0,0.23615384615384613
00-06-41780-00011,2011-06-20T00:00:00.000Z,249,0.5384615384615384,0.23076923076923078,0.04
00-01-20685-00027,2011-06-20T00:00:00.000Z,135,0.16666666666666666,0.0,0.005833333333333334
08-01-29515-30220,2011-06-20T00:00:00.000Z,296,0.4,0.9,0.158
00-02-28400-06404,2011-06-20T00:00:00.000Z,1332,0.38461538461538464,0.9230769230769231,0.23692307692307693
00-02-28400-06405,2011-06-20T00:00:00.000Z,956,0.3076923076923077,0.9230769230769231,0.24000000000000002
00-03-41780-00118,2011-06-20T00:00:00.000Z,136,0.38461538461538464,0.3076923076923077,0.036153846153846154
00-01-20685-00029,2011-06-20T00:00:00.000Z,171,0.16666666666666666,0.16666666666666666,0.018333333333333333
00-02-28400-08292,2011-06-20T00:00:00.000Z,144,0.5454545454545454,0.09090909090909091,0.0036363636363636364
00-01-28400-08295,2011-06-20T00:00:00.000Z,106,0.0,0.0,0.0
00-01-77975-08003,2011-06-20T00:00:00.000Z,180,0.3,0.4,0.064
08-01-43571-00015,2011-06-20T00:00:00.000Z,186,0.16666666666666666,0.0,0.0
00-01-20685-00027,2011-06-27T00:00:00.000Z,340,0.5,1.0,0.28
00-02-77817-11150,2011-06-27T00:00:00.000Z,137,0.0,0.0,0.0
00-02-28400-06404,2011-06-27T00:00:00.000Z,1510,0.6153846153846154,0.9230769230769231,0.21769230769230768
00-01-72600-00562,2011-06-27T00:00:00.000Z,975,0.8333333333333334,1.0,0.4258333333333333
00-03-28400-08290,2011-06-27T00:00:00.000Z,128,0.2,0.0,0.009
00-02-28400-01109,2011-06-27T00:00:00.000Z,462,0.15384615384615385,0.0,0.0
00-03-41780-00118,2011-06-27T00:00:00.000Z,556,0.7692307692307693,0.9230769230769231,0.41307692307692306
00-02-28400-06408,2011-06-27T00:00:00.000Z,3804,0.8461538461538461,0.9230769230769231,0.2169230769230769
00-02-28400-06406,2011-06-27T00:00:00.000Z,816,0.38461538461538464,0.9230769230769231,0.21538461538461537
00-06-41780-00011,2011-06-27T00:00:00.000Z,1309,0.9230769230769231,0.9230769230769231,0.4076923076923077
08-01-43571-00015,2011-06-27T00:00:00.000Z,197,0.3333333333333333,0.0,0.0
00-02-28400-08292,2011-06-27T00:00:00.000Z,186,0.5,0.16666666666666666,0.022500000000000003
00-01-20685-00029,2011-06-27T00:00:00.000Z,411,0.5,1.0,0.28
00-02-28400-06405,2011-06-27T00:00:00.000Z,910,0.46153846153846156,0.9230769230769231,0.21923076923076923
08-01-29515-30220,2011-06-27T00:00:00.000Z,234,0.0,0.2,0.14850000000000002
00-01-77975-08003,2011-06-27T00:00:00.000Z,238,0.3,1.0,0.24
00-01-28400-08295,2011-06-27T00:00:00.000Z,176,0.0,0.0,0.0
00-01-28400-08295,2011-07-04T00:00:00.000Z,122,0.0,0.0,0.0
08-01-29515-30220,2011-07-04T00:00:00.000Z,272,0.0,0.18181818181818182,0.09318181818181817
00-03-41780-00118,2011-07-04T00:00:00.000Z,384,1.0769230769230769,0.9230769230769231,0.41307692307692306
00-02-77817-11150,2011-07-04T00:00:00.000Z,107,0.0,0.0,0.0
00-01-20685-00027,2011-07-04T00:00:00.000Z,262,0.5,1.0,0.28
00-02-28400-01109,2011-07-04T00:00:00.000Z,338,0.16666666666666666,0.0,0.0
00-02-28400-06406,2011-07-04T00:00:00.000Z,1158,0.46153846153846156,0.9230769230769231,0.34923076923076923
08-01-43571-00015,2011-07-04T00:00:00.000Z,163,0.3333333333333333,0.0,0.0
00-01-72600-00562,2011-07-04T00:00:00.000Z,509,0.6666666666666666,0.6666666666666666,0.20166666666666666
00-02-28400-08292,2011-07-04T00:00:00.000Z,244,0.16666666666666666,1.0,0.29
00-01-77975-08003,2011-07-04T00:00:00.000Z,242,0.4,1.0,0.24
00-03-28400-08290,2011-07-04T00:00:00.000Z,194,0.0,1.0,0.29
00-02-28400-06405,2011-07-04T00:00:00.000Z,1350,0.7692307692307693,0.9230769230769231,0.3515384615384616
00-02-28400-06404,2011-07-04T00:00:00.000Z,1606,1.0769230769230769,0.9230769230769231,0.35
00-01-20685-00029,2011-07-04T00:00:00.000Z,382,0.5,1.0,0.28
00-06-41780-00011,2011-07-04T00:00:00.000Z,801,0.9230769230769231,0.9230769230769231,0.4076923076923077
00-02-28400-06408,2011-07-04T00:00:00.000Z,4896,1.0769230769230769,1.0,0.3507692307692307
00-02-28400-06406,2011-07-11T00:00:00.000Z,910,0.3076923076923077,0.9230769230769231,0.34923076923076923
00-01-20685-00027,2011-07-11T00:00:00.000Z,174,0.3333333333333333,0.16666666666666666,0.045000000000000005
00-03-41780-00118,2011-07-11T00:00:00.000Z,141,0.3076923076923077,0.15384615384615385,0.026153846153846153
00-06-41780-00011,2011-07-11T00:00:00.000Z,211,0.6153846153846154,0.07692307692307693,0.019230769230769232
08-01-29515-30220,2011-07-11T00:00:00.000Z,254,0.0,0.18181818181818182,0.04181818181818182
00-03-28400-08290,2011-07-11T00:00:00.000Z,232,0.0,1.0,0.29
00-01-20685-00029,2011-07-11T00:00:00.000Z,232,0.3333333333333333,0.16666666666666666,0.04583333333333334
00-02-77817-11150,2011-07-11T00:00:00.000Z,122,0.0,0.0,0.0
00-02-28400-06405,2011-07-11T00:00:00.000Z,1264,0.8461538461538461,0.9230769230769231,0.3515384615384616
00-02-28400-06408,2011-07-11T00:00:00.000Z,3618,1.1538461538461537,1.0,0.3507692307692307
08-01-43571-00015,2011-07-11T00:00:00.000Z,158,0.16666666666666666,0.0,0.0
00-02-28400-08292,2011-07-11T00:00:00.000Z,256,0.36363636363636365,1.0,0.29
00-01-28400-08295,2011-07-11T00:00:00.000Z,132,0.0,0.0,0.0
00-01-77975-08003,2011-07-11T00:00:00.000Z,147,0.1,0.1,0.017
00-02-28400-06404,2011-07-11T00:00:00.000Z,1586,1.0,0.9230769230769231,0.35
00-02-28400-01109,2011-07-11T00:00:00.000Z,394,0.15384615384615385,0.0,0.0
00-01-72600-00562,2011-07-11T00:00:00.000Z,1794,0.6666666666666666,1.0,0.46166666666666667
00-02-28400-06408,2011-07-18T00:00:00.000Z,2970,1.0769230769230769,1.0,0.23615384615384613
00-02-28400-08292,2011-07-18T00:00:00.000Z,276,0.6666666666666666,1.0,0.29
08-01-43571-00015,2011-07-18T00:00:00.000Z,166,0.16666666666666666,0.0,0.0
08-01-29515-30220,2011-07-18T00:00:00.000Z,494,0.0,1.0,0.213
00-01-28400-08295,2011-07-18T00:00:00.000Z,136,0.0,0.0,0.0
00-06-41780-00011,2011-07-18T00:00:00.000Z,180,0.46153846153846156,0.0,0.0
00-01-77975-08003,2011-07-18T00:00:00.000Z,145,0.1,0.1,0.016
00-01-20685-00029,2011-07-18T00:00:00.000Z,226,0.3333333333333333,0.16666666666666666,0.04666666666666667
00-03-41780-00118,2011-07-18T00:00:00.000Z,136,0.23076923076923078,0.07692307692307693,0.006923076923076922
00-01-20685-00027,2011-07-18T00:00:00.000Z,164,0.3333333333333333,0.16666666666666666,0.04666666666666667
00-02-28400-01109,2011-07-18T00:00:00.000Z,436,0.15384615384615385,0.0,0.0
00-02-77817-11150,2011-07-18T00:00:00.000Z,111,0.0,0.0,0.0
00-01-72600-00562,2011-07-18T00:00:00.000Z,505,0.6666666666666666,0.8333333333333334,0.22333333333333336
00-03-28400-08290,2011-07-18T00:00:00.000Z,262,0.36363636363636365,1.0,0.29
00-02-28400-06406,2011-07-18T00:00:00.000Z,628,0.15384615384615385,0.9230769230769231,0.23461538461538461
00-02-28400-06404,2011-07-18T00:00:00.000Z,1388,0.9230769230769231,0.9230769230769231,0.23692307692307693
00-02-28400-06405,2011-07-18T00:00:00.000Z,918,0.6153846153846154,0.9230769230769231,0.23846153846153847
00-02-28400-06404,2011-07-25T00:00:00.000Z,1854,0.6923076923076923,0.9230769230769231,0.35
00-02-28400-06405,2011-07-25T00:00:00.000Z,1318,0.5384615384615384,0.9230769230769231,0.3515384615384616
00-02-77817-11150,2011-07-25T00:00:00.000Z,98,0.0,0.0,0.0
00-01-28400-08295,2011-07-25T00:00:00.000Z,136,0.0,0.0,0.0
00-01-77975-08003,2011-07-25T00:00:00.000Z,134,0.4,0.0,0.009
00-02-28400-06408,2011-07-25T00:00:00.000Z,4170,1.0,1.0,0.3507692307692307
00-01-72600-00562,2011-07-25T00:00:00.000Z,890,0.6666666666666666,1.0,0.43083333333333335
08-01-43571-00015,2011-07-25T00:00:00.000Z,130,0.18181818181818182,0.0,0.0
00-01-20685-00027,2011-07-25T00:00:00.000Z,152,0.3333333333333333,0.16666666666666666,0.04666666666666667
00-02-28400-01109,2011-07-25T00:00:00.000Z,380,0.15384615384615385,0.0,0.0
00-01-20685-00029,2011-07-25T00:00:00.000Z,223,0.25,0.16666666666666666,0.04666666666666667
00-06-41780-00011,2011-07-25T00:00:00.000Z,195,0.46153846153846156,0.15384615384615385,0.01769230769230769
00-02-28400-06406,2011-07-25T00:00:00.000Z,1102,0.3076923076923077,0.9230769230769231,0.34923076923076923
00-02-28400-08292,2011-07-25T00:00:00.000Z,212,0.36363636363636365,0.2727272727272727,0.012727272727272726
00-03-28400-08290,2011-07-25T00:00:00.000Z,152,0.18181818181818182,0.0,0.0036363636363636364
08-01-29515-30220,2011-07-25T00:00:00.000Z,466,0.18181818181818182,1.0,0.22363636363636363
00-03-41780-00118,2011-07-25T00:00:00.000Z,165,0.6923076923076923,0.15384615384615385,0.013846153846153845
00-02-28400-06406,2011-08-01T00:00:00.000Z,680,0.23076923076923078,0.9230769230769231,0.21538461538461537
00-02-28400-06405,2011-08-01T00:00:00.000Z,792,0.6153846153846154,0.9230769230769231,0.21923076923076923
00-02-77817-11150,2011-08-01T00:00:00.000Z,106,0.0,0.0,0.0
00-03-28400-08290,2011-08-01T00:00:00.000Z,304,0.18181818181818182,1.0,0.28
00-02-28400-08292,2011-08-01T00:00:00.000Z,272,0.3333333333333333,1.0,0.28
00-02-28400-01109,2011-08-01T00:00:00.000Z,368,0.15384615384615385,0.0,0.0
08-01-43571-00015,2011-08-01T00:00:00.000Z,118,0.4,0.0,0.0
08-01-29515-30220,2011-08-01T00:00:00.000Z,310,0.09090909090909091,0.09090909090909091,0.02909090909090909
00-01-20685-00029,2011-08-01T00:00:00.000Z,195,0.25,0.16666666666666666,0.04666666666666667
00-01-20685-00027,2011-08-01T00:00:00.000Z,139,0.36363636363636365,0.18181818181818182,0.05090909090909091
00-02-28400-06408,2011-08-01T00:00:00.000Z,2634,1.0,1.0,0.23615384615384613
00-01-72600-00562,2011-08-01T00:00:00.000Z,721,0.75,0.9166666666666666,0.30250000000000005
00-01-77975-08003,2011-08-01T00:00:00.000Z,181,0.2,0.0,0.005
00-02-28400-06404,2011-08-01T00:00:00.000Z,1336,0.38461538461538464,0.9230769230769231,0.21769230769230768
00-03-41780-00118,2011-08-01T00:00:00.000Z,218,0.6923076923076923,1.0,0.19846153846153847
00-01-28400-08295,2011-08-01T00:00:00.000Z,132,0.08333333333333333,0.0,0.0
00-06-41780-00011,2011-08-01T00:00:00.000Z,365,0.9230769230769231,1.0,0.19230769230769232
00-02-28400-08292,2011-08-08T00:00:00.000Z,338,0.25,1.0,0.28
00-01-20685-00029,2011-08-08T00:00:00.000Z,188,0.08333333333333333,0.08333333333333333,0.04666666666666667
00-01-20685-00027,2011-08-08T00:00:00.000Z,134,0.16666666666666666,0.08333333333333333,0.04666666666666667
00-02-28400-06405,2011-08-08T00:00:00.000Z,1230,0.38461538461538464,0.9230769230769231,0.3323076923076923
08-01-29515-30220,2011-08-08T00:00:00.000Z,288,0.0,0.1,0.024
00-01-28400-08295,2011-08-08T00:00:00.000Z,172,0.0,0.0,0.0
00-01-77975-08003,2011-08-08T00:00:00.000Z,134,0.1,0.0,0.0
00-02-28400-01109,2011-08-08T00:00:00.000Z,304,0.15384615384615385,0.0,0.0
00-02-28400-06406,2011-08-08T00:00:00.000Z,1010,0.15384615384615385,0.9230769230769231,0.33
00-03-41780-00118,2011-08-08T00:00:00.000Z,153,0.5384615384615384,0.15384615384615385,0.045384615384615384
00-03-28400-08290,2011-08-08T00:00:00.000Z,314,0.25,1.0,0.28
00-02-77817-11150,2011-08-08T00:00:00.000Z,102,0.0,0.0,0.0
00-01-72600-00562,2011-08-08T00:00:00.000Z,500,0.3333333333333333,0.3333333333333333,0.205
08-01-43571-00015,2011-08-08T00:00:00.000Z,125,0.0,0.0,0.0
00-02-28400-06408,2011-08-08T00:00:00.000Z,4012,1.0,1.0,0.34923076923076923
00-02-28400-06404,2011-08-08T00:00:00.000Z,1798,0.6923076923076923,0.9230769230769231,0.33076923076923076
00-06-41780-00011,2011-08-08T00:00:00.000Z,249,0.6153846153846154,0.07692307692307693,0.038461538461538464
00-02-28400-06405,2011-08-15T00:00:00.000Z,868,0.6153846153846154,0.9230769230769231,0.22153846153846152
00-02-28400-06408,2011-08-15T00:00:00.000Z,2528,0.7692307692307693,1.0,0.23615384615384613
00-01-28400-08295,2011-08-15T00:00:00.000Z,186,0.0,0.0,0.0
08-01-29515-30220,2011-08-15T00:00:00.000Z,270,0.1,0.0,0.016
00-01-77975-08003,2011-08-15T00:00:00.000Z,140,0.1,0.0,0.0
00-01-20685-00029,2011-08-15T00:00:00.000Z,190,0.25,0.08333333333333333,0.023333333333333334
00-06-41780-00011,2011-08-15T00:00:00.000Z,230,0.46153846153846156,0.07692307692307693,0.019230769230769232
00-01-20685-00027,2011-08-15T00:00:00.000Z,121,0.36363636363636365,0.09090909090909091,0.025454545454545455
00-02-28400-01109,2011-08-15T00:00:00.000Z,258,0.16666666666666666,0.0,0.0
00-02-77817-11150,2011-08-15T00:00:00.000Z,123,0.0,0.08333333333333333,0.011666666666666665
08-01-43571-00015,2011-08-15T00:00:00.000Z,133,0.2727272727272727,0.0,0.0
00-01-72600-00562,2011-08-15T00:00:00.000Z,1692,0.8333333333333334,1.0,0.46166666666666667
00-02-28400-08292,2011-08-15T00:00:00.000Z,244,0.5,0.8333333333333334,0.14
00-03-28400-08290,2011-08-15T00:00:00.000Z,226,0.3333333333333333,0.9166666666666666,0.14
00-03-41780-00118,2011-08-15T00:00:00.000Z,169,0.46153846153846156,0.15384615384615385,0.026153846153846153
00-02-28400-06404,2011-08-15T00:00:00.000Z,1350,0.7692307692307693,0.9230769230769231,0.21846153846153846
00-02-28400-06406,2011-08-15T00:00:00.000Z,678,0.38461538461538464,0.9230769230769231,0.21846153846153846
08-01-29515-30220,2011-08-22T00:00:00.000Z,370,0.0,0.0,0.008
00-01-77975-08003,2011-08-22T00:00:00.000Z,232,0.0,0.1,0.017
00-02-28400-08292,2011-08-22T00:00:00.000Z,262,0.3076923076923077,0.0,0.0
00-02-28400-06404,2011-08-22T00:00:00.000Z,1952,0.8461538461538461,0.9230769230769231,0.21846153846153846
00-03-28400-08290,2011-08-22T00:00:00.000Z,210,0.3333333333333333,0.0,0.0
08-01-43571-00015,2011-08-22T00:00:00.000Z,225,0.3,0.0,0.0
00-01-28400-08295,2011-08-22T00:00:00.000Z,268,0.16666666666666666,0.0,0.0
00-02-28400-06408,2011-08-22T00:00:00.000Z,4004,1.0,0.9230769230769231,0.23615384615384613
00-01-72600-00562,2011-08-22T00:00:00.000Z,1343,0.75,0.8333333333333334,0.2891666666666667
00-01-20685-00029,2011-08-22T00:00:00.000Z,281,0.25,0.08333333333333333,0.026666666666666672
00-02-77817-11150,2011-08-22T00:00:00.000Z,172,0.0,1.0,0.24
00-06-41780-00011,2011-08-22T00:00:00.000Z,377,0.6923076923076923,0.07692307692307693,0.019230769230769232
00-03-41780-00118,2011-08-22T00:00:00.000Z,232,0.6153846153846154,0.07692307692307693,0.026153846153846153
00-02-28400-06405,2011-08-22T00:00:00.000Z,1404,1.0,0.9230769230769231,0.22153846153846152
